order_date;order_id;order_line;quantity;price;total_price;model;category_1;category_2;frame_material;bikeshop_name;city;state
2015-05-19;1725;5;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1725;6;2;5330;10660;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1725;7;1;7460;7460;Habit Carbon 1;Mountain;Trail;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1725;8;1;4260;4260;Scalpel-Si Carbon 4;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1726;1;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Cincinnati Speed;Cincinnati;OH
2015-05-19;1727;1;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-19;1727;2;2;1030;2060;Synapse Sora;Road;Endurance Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-19;1727;3;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-19;1727;4;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-19;1727;5;3;4260;12780;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-19;1728;1;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1728;2;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1728;3;1;2660;2660;Synapse Carbon Disc 105;Road;Endurance Road;Carbon;Kansas City 29ers;Kansas City;KS
2015-05-19;1729;1;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Dallas Cycles;Dallas;TX
2015-05-19;1729;2;1;415;415;Catalyst 4;Mountain;Sport;Aluminum;Dallas Cycles;Dallas;TX
2015-05-19;1729;3;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;Dallas Cycles;Dallas;TX
2015-05-20;1730;1;1;6390;6390;F-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-20;1730;2;1;5330;5330;Synapse Hi-Mod Disc Ultegra;Road;Endurance Road;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-20;1730;3;2;5330;10660;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-20;1730;4;3;3730;11190;Fat CAAD1;Mountain;Fat Bike;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2015-05-20;1730;5;1;6070;6070;Jekyll Carbon 2;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-20;1730;6;2;3200;6400;Slice Ultegra D12;Road;Triathalon;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-20;1730;7;3;7460;22380;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-20;1730;8;2;1030;2060;Synapse Sora;Road;Endurance Road;Aluminum;Ithaca Mountain Climbers;Ithaca;NY
2015-05-20;1731;1;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;2;1;1520;1520;Trail 1;Mountain;Sport;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;3;5;9060;45300;Scalpel-Si Race;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;4;1;6070;6070;Jekyll Carbon 2;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;5;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;6;1;2660;2660;CAAD Disc Ultegra;Road;Elite Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;7;2;7000;14000;Slice Hi-Mod Black Inc.;Road;Triathalon;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;8;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;9;1;3200;3200;Slice Ultegra D12;Road;Triathalon;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;10;2;7460;14920;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;11;1;2770;2770;Beast of the East 1;Mountain;Trail;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;12;1;7990;7990;Jekyll Carbon 1;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;13;2;1250;2500;CAAD8 Tiagra;Road;Elite Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;14;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;15;1;2240;2240;Supersix Evo 105;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;16;1;7990;7990;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;17;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;18;2;5330;10660;Scalpel-Si Carbon 3;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;19;1;6390;6390;Scalpel-Si Carbon 2;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;20;2;3500;7000;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;21;2;2660;5320;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-20;1731;22;3;12790;38370;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-21;1732;1;3;1030;3090;CAAD8 Sora;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;2;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;3;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;4;1;9590;9590;Synapse Hi-Mod Disc Black Inc.;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;5;1;3730;3730;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;6;1;1840;1840;Supersix Evo Tiagra;Road;Elite Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;7;1;3730;3730;Fat CAAD1;Mountain;Fat Bike;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;8;3;1410;4230;CAAD8 105;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;9;1;3500;3500;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;10;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;11;2;1950;3900;CAAD12 Disc 105;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;12;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;13;5;3200;16000;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;14;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;15;1;6390;6390;F-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;16;2;5860;11720;CAAD12 Black Inc;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;17;1;7990;7990;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;18;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;19;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;20;1;1840;1840;Syapse Carbon Tiagra;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;21;1;7460;7460;Scalpel-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;22;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;23;1;5860;5860;Synapse Hi-Mod Dura Ace;Road;Endurance Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;24;1;7000;7000;Slice Hi-Mod Black Inc.;Road;Triathalon;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;25;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;26;1;4480;4480;Habit Carbon SE;Mountain;Trail;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-21;1732;27;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Louisville Race Equipment;Louisville;KY
2015-05-22;1733;1;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;2;1;705;705;Catalyst 1;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;3;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;4;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;5;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;6;1;1750;1750;SuperX Rival CX1;Road;Cyclocross;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;7;1;3200;3200;Bad Habit 1;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;8;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;9;2;4260;8520;Scalpel 29 Carbon 3;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;10;1;3730;3730;Habit Carbon 3;Mountain;Trail;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;11;4;2880;11520;Habit 4;Mountain;Trail;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;12;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;13;2;3200;6400;Slice Ultegra D12;Road;Triathalon;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;14;1;9060;9060;F-Si Hi-Mod Team;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;15;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;16;1;1350;1350;Trail 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;17;1;12250;12250;Habit Hi-Mod Black Inc.;Mountain;Trail;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;18;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;19;1;4260;4260;CAAD12 Disc Dura Ace;Road;Elite Road;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;20;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;21;1;2700;2700;Slice Ultegra;Road;Triathalon;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;22;1;4800;4800;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Denver Bike Shop;Denver;CO
2015-05-22;1733;23;2;1840;3680;F-Si 3;Mountain;Cross Country Race;Aluminum;Denver Bike Shop;Denver;CO
2015-05-22;1733;24;1;585;585;Catalyst 2;Mountain;Sport;Aluminum;Denver Bike Shop;Denver;CO
2015-05-25;1734;1;1;11190;11190;F-Si Black Inc.;Mountain;Cross Country Race;Carbon;Tampa 29ers;Tampa;FL
2015-05-26;1735;1;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2015-05-26;1735;2;1;3730;3730;Trigger Carbon 3;Mountain;Over Mountain;Carbon;Oklahoma City Race Equipment;Oklahoma City;OK
2015-05-26;1735;3;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2015-05-26;1735;4;1;2060;2060;F-Si 2;Mountain;Cross Country Race;Aluminum;Oklahoma City Race Equipment;Oklahoma City;OK
2015-05-26;1736;1;1;3730;3730;Trigger Carbon 3;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-26;1736;2;1;8200;8200;Trigger Carbon 1;Mountain;Over Mountain;Carbon;Ithaca Mountain Climbers;Ithaca;NY
2015-05-26;1737;1;1;6390;6390;Scalpel-Si Carbon 2;Mountain;Cross Country Race;Carbon;Providence Bi-peds;Providence;RI
2015-05-26;1738;1;1;7990;7990;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;2;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;3;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;4;1;3500;3500;SuperX Hi-Mod CX1;Road;Cyclocross;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;5;1;7000;7000;Slice Hi-Mod Black Inc.;Road;Triathalon;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;6;1;5330;5330;Supersix Evo Hi-Mod Dura Ace 2;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;7;1;3840;3840;Jekyll Carbon 3;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;8;1;4260;4260;Scalpel 29 Carbon 3;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;9;1;10660;10660;Supersix Evo Hi-Mod Team;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;10;1;3730;3730;Trigger Carbon 3;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;11;1;4500;4500;Slice Hi-Mod Dura Ace D12;Road;Triathalon;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;12;3;7460;22380;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;13;1;4260;4260;Scalpel-Si Carbon 4;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;14;1;2240;2240;CAAD12 Ultegra;Road;Elite Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;15;1;6070;6070;Jekyll Carbon 2;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;16;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;17;1;2130;2130;Synapse Disc Adventure;Road;Endurance Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;18;1;1410;1410;CAAD8 105;Road;Elite Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;19;1;7460;7460;Habit Carbon 1;Mountain;Trail;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;20;1;4800;4800;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;21;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;22;1;6390;6390;F-Si Hi-Mod 1;Mountain;Cross Country Race;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;23;1;815;815;CAAD8 Claris;Road;Elite Road;Aluminum;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;24;1;3200;3200;Jekyll Carbon 4;Mountain;Over Mountain;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-26;1738;25;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Las Vegas Cycles;Las Vegas;NV
2015-05-27;1739;1;1;9060;9060;F-Si Hi-Mod Team;Mountain;Cross Country Race;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;2;1;3200;3200;Trigger Carbon 4;Mountain;Over Mountain;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;3;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;4;2;415;830;Catalyst 4;Mountain;Sport;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;5;1;7000;7000;Slice Hi-Mod Black Inc.;Road;Triathalon;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;6;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;7;1;7990;7990;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;8;1;705;705;Catalyst 1;Mountain;Sport;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;9;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;10;3;2660;7980;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;11;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;12;1;1950;1950;CAAD12 Disc 105;Road;Elite Road;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;13;1;2240;2240;CAAD12 Ultegra;Road;Elite Road;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;14;2;2700;5400;Slice Ultegra;Road;Triathalon;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;15;1;1950;1950;Slice 105;Road;Triathalon;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;16;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;17;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Austin Cruisers;Austin;TX
2015-05-27;1739;18;1;2340;2340;Habit 5;Mountain;Trail;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1739;19;1;3200;3200;Scalpel 29 4;Mountain;Cross Country Race;Aluminum;Austin Cruisers;Austin;TX
2015-05-27;1740;1;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-27;1740;2;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Ann Arbor Speed;Ann Arbor;MI
2015-05-27;1740;3;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-27;1740;4;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-27;1740;5;1;7990;7990;Supersix Evo Hi-Mod Dura Ace 1;Road;Elite Road;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-27;1740;6;1;3730;3730;Synapse Carbon Disc Ultegra;Road;Endurance Road;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-27;1740;7;1;1350;1350;Trail 2;Mountain;Sport;Aluminum;Ann Arbor Speed;Ann Arbor;MI
2015-05-27;1740;8;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Ann Arbor Speed;Ann Arbor;MI
2015-05-27;1741;1;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-27;1741;2;1;1840;1840;Supersix Evo Tiagra;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-27;1741;3;1;4260;4260;Supersix Evo Hi-Mod Utegra;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-27;1741;4;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-27;1741;5;1;7460;7460;Synapse Hi-Mod Disc Red;Road;Endurance Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-27;1742;1;1;2660;2660;Synapse Carbon Disc 105;Road;Endurance Road;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;2;1;2130;2130;Beast of the East 2;Mountain;Trail;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;3;1;2660;2660;CAAD Disc Ultegra;Road;Elite Road;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;4;1;1620;1620;Beast of the East 3;Mountain;Trail;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;5;1;2660;2660;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;6;1;1960;1960;SuperX 105;Road;Cyclocross;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;7;1;1840;1840;F-Si 3;Mountain;Cross Country Race;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;8;2;11190;22380;F-Si Black Inc.;Mountain;Cross Country Race;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;9;1;3730;3730;Fat CAAD1;Mountain;Fat Bike;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;10;2;3200;6400;CAAD12 Red;Road;Elite Road;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;11;6;1950;11700;Slice 105;Road;Triathalon;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;12;1;1350;1350;Trail 2;Mountain;Sport;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;13;1;3200;3200;Synapse Carbon Ultegra 3;Road;Endurance Road;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;14;1;2880;2880;Habit 4;Mountain;Trail;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;15;2;4800;9600;Synapse Carbon Disc Ultegra D12;Road;Endurance Road;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;16;1;3200;3200;Scalpel-Si 5;Mountain;Cross Country Race;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;17;1;2340;2340;F-Si 1;Mountain;Cross Country Race;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;18;1;2240;2240;Supersix Evo 105;Road;Elite Road;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;19;1;705;705;Catalyst 1;Mountain;Sport;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;20;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;21;1;2880;2880;F-Si Carbon 4;Mountain;Cross Country Race;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;22;1;9060;9060;Scalpel-Si Race;Mountain;Cross Country Race;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;23;3;2770;8310;Beast of the East 1;Mountain;Trail;Aluminum;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;24;1;5330;5330;Synapse Hi-Mod Disc Ultegra;Road;Endurance Road;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;25;1;6070;6070;Jekyll Carbon 2;Mountain;Over Mountain;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;26;5;4800;24000;F-Si Carbon 2;Mountain;Cross Country Race;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1742;27;1;2450;2450;SuperX Ultegra;Road;Cyclocross;Carbon;Minneapolis Bike Shop;Minneapolis;MN
2015-05-27;1743;1;1;5860;5860;CAAD12 Black Inc;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-27;1743;2;1;1570;1570;Synapse Disc 105;Road;Endurance Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-27;1743;3;1;12790;12790;Supersix Evo Black Inc.;Road;Elite Road;Carbon;New Orleans Velocipedes;New Orleans;LA
2015-05-27;1743;4;1;3200;3200;CAAD12 Red;Road;Elite Road;Aluminum;New Orleans Velocipedes;New Orleans;LA
2015-05-28;1744;1;1;1350;1350;Trail 2;Mountain;Sport;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;2;1;3940;3940;Supersix Evo Red;Road;Elite Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;3;1;2660;2660;Synapse Carbon Ultegra 4;Road;Endurance Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;4;1;10660;10660;Supersix Evo Hi-Mod Team;Road;Elite Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;5;1;2240;2240;Synapse Carbon 105;Road;Endurance Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;6;1;2700;2700;Slice Ultegra;Road;Triathalon;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;7;1;1250;1250;CAAD8 Tiagra;Road;Elite Road;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;8;2;2660;5320;Supersix Evo Ultegra 4;Road;Elite Road;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;9;2;2450;4900;SuperX Ultegra;Road;Cyclocross;Carbon;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;10;1;870;870;Synapse Claris;Road;Endurance Road;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;11;1;1250;1250;Synapse Disc Tiagra;Road;Endurance Road;Aluminum;Phoenix Bi-peds;Phoenix;AZ
2015-05-28;1744;12;1;12790;12790;Scalpel-Si Black Inc.;Mountain;Cross Country Race;Carbon;Phoenix Bi-peds;Phoenix;AZ
